train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
1012533	UA Under Armour sweatshirt M (Free Ship)	4	Women/Sweaters/Hooded	Under Armour	8.0	1	Has a couple light spots and a small hole by sleeve. Still has A LOT of wear left. Size Med but fit like a small. Make offer! Combine and save!
365961	Bundle reserved do not buy please	2	Kids/Toys/Dolls & Accessories	Mattel®	12.0	1	Kitty Cheshire is in good displayed condition, like New, she comes with all her accessories pictured. Bundle and save on shipping costs.
341802	[BUNDLE REENA] Frye Boot / Minkoff Blake	3	Women/Shoes/Boots	Frye	69.0	0	"1. Frye Melissa Button Back Zip Boot Sz 7.5 Color: Cognac Size: 7.5 Material: Leather Retail: [rm] Well loved and taken care of, minor flaws from normal wear. Additional details here: http://www.thefryecompany.com/melissa-button-back-zip/d/76430 Purchased from Gilt.com. Cute mint crossbody bag with studded handle. Some minor scuffing and piece on the inside fell off, but I will provide it (see pictures). Retail: [rm] 2. Rebecca Minkoff Mink Blake Crossbody Description (via GILT): Small crossbody - Leather - Studded top handle and adjustable shoulder strap - Flap opening with turn lock closure Measurements: Body length 8¼"", height 5¾"", total width 2½""m, drop handle 1"", strap drop 21"" Material: Leather"
976421	BIG Ann Chery Caffeine Slimming Cream	1	Sports & Outdoors/Exercise/Fitness accessories		29.0	1	Brand new anti-cellulite fat burner ann chery slimming cream This is the biggest size ! 400 gr bottle, almost 15 oz It helps you to reduce inches from your waist and reduce other parts of your body. The Ann Chery Caffeine Cream helps to reduce the appearance of cellulite, stimulates circulation and increases the levels of molecules lipolytic fat burning effect. This caffeine cream helps achieve a flat belly, it helps eliminate stretch marks and reduce the appearance of cellulite. Made with the finest ingredients and extracts. Perfect to use with your waist trainer
1446679	Floral Summer Dress	3	Women/Dresses/Above Knee, Mini		10.0	1	Super cute summer dress, very comfortable. Was my favorite dress until it shrunk a size
569944	Dark purple iPad 5th Gen case	1	Electronics/Computers & Tablets/iPad/Tablet/eBook Access	Apple	16.0	0	Brand new! Never opened. Fits 5th generation iPad. Automatically wakes and sleeps screen. Originally [rm]
1364163	Adorable gold dog sweater	2	Other/Pet Supplies/Dogs	PetSmart	7.0	0	Tiny for toy bread dog sweater gold with little beading details so cute doesn't fit my pup anymore xs or xxs
69233	Miss Me Jean shorts size 28	3	Women/Jeans/Slim, Skinny	Miss Me	36.0	0	PLEASE READ ALL DESCRIPTION AND VIEW ALL PICTURES. Miss Me Jean shorts size 28. In good condition with a distress look to them. They are missing some rhinestones on the back pockets as shoe in pictures. Comes from smoke free and pet free home.❌❌NO FREE OR DISCOUNTED SHIPPING
45961	Choker bundle freeship	1	Women/Jewelry/Necklaces		4.0	1	No description yet
506756	Levi's 513 36 X 32 Jean	3	Men/Jeans/Classic, Straight Leg	Levi's®	12.0	1	Black Levi Jeans for sale used a couple times in good shape,
238528	Large vanity mirror	1	Beauty/Tools & Accessories/Mirrors	Sephora	230.0	0	⬇️⬇️PLEASE READ ENTIRE DESCRIPTION ⬇️⬇️ ••If you cannot be patient please do not order: it takes the full 7 days to put together and ship out :) ••DUE TO SELLER FEES and new packaging material PRICE IS FIRM ••Size: 24x30 as shown in photo ••There is NO color to the mirror, it is straight mirror ••INCLUDES: 24x 30mirror, all hardware, vanity light holders & wireless on/off remote AND goodie bag of awesome makeup samples :) ••NO bulbs or table are included however 10 Bulbs can be added for an additional [rm] ••I only ship via FEDEX since it is shipped a lot more carefully vanity mirror vanity mirror with lights sephora vanity table
884961	NIKE AF1 '07 SUEDE DARK LODEN WMNS SZ 12	1	Women/Shoes/Athletic	Nike	76.0	0	For Sale: NIKE WMNS AIR FORCE 1 '07 SUEDE DARK LODEN (NEW / NEVER WORN) Brand: NIKE Style: WMNS AIR FORCE 1 '07 SUEDE DARK LODEN Size: 12 WMNS = MENS 10.5 Colorway: Black Condition: New / Never Worn PLEASE READ: - SHOE BOX IS MISSING THE TOP LID Brand New, Never Worn Feel free to inquire with any questions.. FINAL SALE - NO RETURNS - NO EXCHANGES Please read below: Feedback will be given as it is received (If you receive an item and it meets all your expectations - if the item arrived faster than expected - if you received outstanding customer service with any questions/concerns please let us know. Other customers want to read your positive experience with us as a seller. Thanks for your cooperation) ALL ITEMS SOLD 'AS IS' - NO WARRANTY
1197889	TC LULAROE LEGGINGS	1	Women/Athletic Apparel/Pants, Tights, Leggings		29.0	1	TC LULAROE LEGGINGS Never washed or worn Smoke free and pet free home
799086	VS HOT PINK STUDDED MAKEUP BAG	1	Women/Women's Handbags/Cosmetic Bags	Victoria's Secret	19.0	0	VICTORIA SECRET MAKEUP BAG COSMETICS
1013087	LuLaRoe Randy baseball tee xxs	3	Women/Tops & Blouses/T-Shirts		15.0	0	LuLaRoe tee xxs. LuLaRoe
750737	Free Shipping Clear Blue Slime	1	Kids/Toys/Arts & Crafts	ART	8.0	1	You'll get a 4oz container of clear blue slime
379773	Timberland Pro Series Men's size 9	3	Men/Shoes/Boots	Timberland	34.0	0	Color : brown Size : 9 men's Timberland Pro Series Shoes In a great condition Leather upper
880276	Women's Metal Mulisha Hoodie M	3	Women/Sweaters/Hooded	Metal Mulisha	12.0	0	In good condition
729241	NWT Amuse Society Boulevard ripped pants	1	Women/Jeans/Slim, Skinny		40.0	1	"NWT Boulevard pant by Amuse Society. Zips in front and has back pockets. Fabric is a faded black almost a distressed dark gray. These are not denim or ""jeans"" but fabric. Hems are frayed and cut. Has two front slit pockets. It's a size 26 and stretches a bit but runs small so would better fit a 24/25. Retail for [rm]"
1086954	Victoria Secret SzL Heart Dot Henley Top	2	Women/Tops & Blouses/Knit Top	Victoria's Secret	10.0	1	In new without tag condition from Victoria's Secret. This is a white cotton Henley 3/4 sleeve top with a black heart for pattern. No fabric wear and no holes or stains. Smoke and pet free home. Reasonable offers welcome and I'm happy to bundle with any of my other items available.
69291	Free people weekends layering top, med	1	Women/Tops & Blouses/Knit Top	Free People	19.0	0	Ready to wear, soft and comfy This lightweight sheer knit top that flows at the bottom is a great layering piece. Reverse seaming, a ribbed trim neckline, and an unfinished uneven hem that’s longer in the middle complete the style. 95% Rayon. 5% Spandex. Measurements for Small: Bust: 30 1/2 in = 77 1/2 cm Length: 28 in = 71 cm Sleeve Length: 15 3/4 in = 40 cm Size M ....New with tag
134559	Hello kitty keychain	1	Vintage & Collectibles/Accessories/Keychain		5.0	1	made of pvc keychain size：2.5*1.5in really cute free shipping
124224	10 BOTTOM VS PINK WOODEN HANGERS	3	Women/Other/Other	Victoria's Secret	26.0	0	Will show normal wear from being used in stores Price is firm
1429056	Sexy women caged back lingerie	1	Handmade/Clothing/Lingerie		23.0	1	Red black peach Small -2xl
397311	Lululemon Ruffle Wunder Under Leggings	2	Women/Athletic Apparel/Pants, Tights, Leggings	Lululemon	64.0	0	Near perfect condition. Worn once. Full length. Size 2
599328	NEW THEY'RE REAL AND ROLLER LASH MASCARA	1	Beauty/Makeup/Eyes		17.0	0	SET OF2 new mascaras 1- Beyond they're real 8.5g 1- Benefit roller lash 8.5g *both are full sized* -100% new and genuine or money back -shipped out in 24hours
666741	Calvin Klein Sweatshirt	2	Women/Sweaters/Crewneck		25.0	1	New without tags Ultra soft and cozy
166348	3 Pairs New Nike Socks Kids 5-7Y	1	Kids/Girls (4+)/Accessories	Nike	13.0	0	Brand new. Fits ladies up to size 9. This is lowest price.
1304465	Nike Vapor Strike 5 TD	2	Men/Shoes/Athletic	Nike	45.0	1	New football cleats, lightweight and comfortable. Great for any surface and the athlete at any level
1074356	LOUIS VUITTON Pm agenda pages	2	Women/Women's Accessories/Wallets	Louis Vuitton	25.0	1	Guaranteed authentic LOUIS VUITTON pm agenda stickers, divider pages, and blank note pages. For shoelovergirl
1119180	Boys Jordan athletic basketball pants	2	Kids/Boys (4+)/Bottoms		14.0	1	Boys Size extra large 20 In new condition no flaws, no signs of wear Side pockets Small pocket in back Navy blue with Sides and grey piping accents on legs Thick elastic waist with drawstring Medium weight pant, super comfy feeling Make a bundle wth my other items! Gap Nike adidas puma under armour Boston sports patriots Star Wars andone
567493	Wen sweet almond mint styling creme new	1	Beauty/Hair Care/Styling Products		12.0	0	New Anti frizz styling creme 4 fl oz
284330	Coach bandana	4	Women/Other/Other		6.0	1	"Coach silk square bandana - black and gray- has some flaws and is wrinkly hence the price. Approx 18"" x 18"" square"
191219	Abercrombie (Fleece Inside) Vest	2	Women/Coats & Jackets/Vest	Abercrombie & Fitch	20.0	1	Worn once
402762	Wildfox lucky cat sweater Sz S	3	Women/Maternity/Sweaters	Wildfox	95.0	1	Worn twice. Rare. All tags was missing. Auth lucky cat have pink nose. Sz S. Price is firm
20524	Pink boutique dress	2	Women/Dresses/Knee-Length		175.0	1	Very pretty and delicate pink unique boutique dress. Plus strapless colorblock, yellow floral, chevron dress, pretty kimono, banded maxi skirt, floral top, cream lace maxi, pink tunic, floral tunic, cotton maxi, brown top, sundress, 5.00 off bundles of 45.00 or more purchased at once. Free shipping over 60.00 Sizing- I am currently a 10/12, medium/Large, with a 36DDD bust and 5'3 tall. However every item is made differently and I've personally been known to buy and wear sizes S-XL or 10-14 based on the fit of an item. Please look carefully at how an item fits me and ask any necessary questions. Returns cannot be made for sizing. Please do not take advantage of my kindness and remember a request to hold is a promise to buy within 24 hours. Buyers who disappear after requesting to hold will unfortunately be blocked
1340142	Storage Bags	2	Home/Kitchen & Dining/Storage & Organization		21.0	0	Vacuum Storage Bags with Hand Pump (6-Piece Set) Two (2) Medium Bags (28” x 20”) Two (2) Large Bags (40” x 28”) Two (2) Jumbo Bags (47” x 35”)
1158846	Brooks Brothers Supima cotton sweater	3	Men/Sweaters/V-Neck	Brooks Brothers	10.0	1	V-neck Supima Cotton sweater from Brooks Brothers Size Medium **Bundle to Save**
1164128	Victoria's Secret Pink quarter zip	2	Women/Athletic Apparel/Jackets	PINK	26.0	0	This has no flaws just selling because it's too big on me A nice bright and light pink color On the front says PINK and Victoria's Secret in small lettering underneath The back says 86
1035055	Nike Lunarglide 7	3	Women/Shoes/Athletic	Nike	54.0	0	Women's Nike size 8 lunarglide 7 shoes. Used with some scuffs and dirt along the slides. Could EASILY be removed with a magic eraser. Other than that EUC
731767	Quay - Needing Fame	2	Women/Women's Accessories/Sunglasses	Quay Australia	40.0	1	Quay Needing Fame
1150736	Blue and orange Nike pants	2	Women/Athletic Apparel/Pants, Tights, Leggings	Nike	19.0	0	No description yet
511840	6 lipgloss velvet matte waterproof	1	Beauty/Makeup/Lips		10.0	1	6 X Lip Gloss Velvet Matte Finish Waterproof ! Brand New Sealed. HAVE ALL 6 COLORS TOGETHER FOR THIS HOLIDAY SEASON !!! GREAT GIFTS!! Make Up Art Cosmetics Waterproof Liquid Lip Gloss Velvet Matte Lipstick Lip Pen Long Lasting Makeup Cosmetics Use Olive oil or makeup oil remover to discharge. For the best outcomes, apply lip balm before lipgloss. Apply multiple layers for saturated effects
619044	Brush Straightener	3	Beauty/Tools & Accessories/Hair Styling Tools		14.0	0	Like new brush straightener... my daughter used a couple of times and wanted something different
1107338	Mint Green Reebok classic hight-top	2	Women/Shoes/Fashion Sneakers	Reebok	51.0	0	Never worn, not in original box.
681942	BRAND NEW American Eagle Booties	2	Women/Shoes/Boots	American Eagle	21.0	0	Never Worn In Perfect Condition Women's size 8 NWOT
647909	LPS ♥	3	Kids/Toys/Action Figures & Statues	Littlest Pet Shop	19.0	1	Lot of 7 LPS clean and good condition.
1341342	H&M Twill Joggers, Blue Kids	1	Kids/Boys 2T-5T/Bottoms		16.0	1	Joggers in cotton twill with quilted sections on knees. Ribbed, elasticized drawstring waistband, side pockets, one back pocket, and elasticized hems. DETAILS 100% cotton. Machine wash hot SIZES Available 4-5y, New Brand With Tags,Long-sleeved, crew-neck T-shirt in cotton slub jersey with a printed motif and ribbed cuffs. DETAILS 100% cotton. Machine wash warm, Glow In the Dark, Color Light Blue, Size 2-4y,New Brand with Tags,Dinosaur T-Shirt
959571	Tartelette Tease Palette	1	Beauty/Makeup/Makeup Palettes	Tarte	14.0	1	All brand new in box. Tartelette Tease by tarte Amazonian clay eyeshadow palette #TarteletteTease #Tartelette #tarte #eyeshadowpalette #eyeshadow
639383	LUXURY AUTOMATIC ELGIN WATCH	1	Men/Men's Accessories/Watches		90.0	1	"BUY BUY IT NOW "" New fully ICED OUT WATCH Princess cut Diamond macro pave settings Fresh showered with 14K GOLD LAYER OVER STAINLESS STEEL look the same as the GOLD DIAMOND WITH A RETAIL TAG OF 9000$ YOU ONLY PAY a fraction of that price . You will be surprise with the high quality of this items"
281743	New) Michael kors ring	1	Women/Jewelry/Rings	Michael Kors	34.0	0	Michael kors new with tag. (no box. only ring) size 8
74753	Express Fringe Purse	2	Women/Women's Handbags/Messenger & Crossbody	Express	21.0	0	Cute fringe bag from Express with cross body or shoulder strap. Good for summer and festivals.
1288899	3 dvd set of hip hop abs	3	Sports & Outdoors/Exercise/Fitness accessories		16.0	0	Ordered online and used very little, going to a gym now and don't use these. All in perfect condition with no scratches.
786131	10k pink Sapphire and Diamond ring sz4	3	Women/Jewelry/Rings		32.5	0	10kt solid gold (not stamped but tested, guaranteed 10 karat gold). 3 pink Sapphire hearts with 1 diamond on each side. Size 4. Great used condition, just too small for the fingers I want to wear it on and too big for my daughter.
1096684	Similac formula/checks	1	Kids/Feeding/Bottle-Feeding	Similac	19.0	0	4-8oz cans, 6-2oz ready to go bottles and 3 [rm] off coupons ([rm] dollars worth total) of Similac. Ready to go bottles expire of September 2017 and cans are good till July of 2018. Formula itself weighs 3lbs 8oz not including the package I will have to ship it in so the shipping will have to be the [rm]. Not trying to make much just trying to help a struggling family. Price is Firm!
1109968	Monogram	1	Handmade/Others/Personalized		3.0	1	"4"" decal Choose color for initials [rm] extra for glitter and pattern vinyl [rm] extra per inch added Message me details before ordering!"
593475	Blouse	2	Women/Tops & Blouses/Blouse	Express	12.0	1	BRAND NEW Never worn From Express
1425982	Vanilla Ice Bi-Polar cd	3	Electronics/Media/CD		14.0	1	Rap
1080208	Stud silver earrings	2	Women/Jewelry/Earrings		5.0	1	No description yet
1341263	Disney iPhone 6/6 plus case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		7.0	1	Listing is for one phone case [rm] Or 2 cases [rm] Frozen, tinker bell, princess jasmine, Alice in wonderland and Cinderella available for iPhone 6 and 6 plus Fast every day shipping!!! Check my other listings for more fun!!! * add A pink lanyard for [rm] * add faux septum ring for [rm] **add collagen eye mask for [rm]
359492	3 XL POKEBALL SURPRISE BATH BOMB!	1	Beauty/Bath & Body/Bath		21.0	1	1 XL COTTON CANDY 2 XL BUBBLE GUM Pokémon Pokéball Bath Bomb! Each Bath Bomb comes with a hidden Pokémon Toy Figure Inside! These are scented with Bubble Gum Scent. Each bath bomb has a random figure and we cannot put a certain Pokémon in the Bath Bomb. This bath bomb is the size of a BaseBall. They are made with all natural ingredients And fizz great! All bath bomb orders come with FREE SHIPPING W Tracking. Any questions never hesitate to ask!
